,type,startTime,endTime,latitude,longitude,description
2057,Moving,2024-08-16 07:03:00+00:00,,37.414231,-121.887745,
2058,Moving,2024-08-16 07:04:00+00:00,,37.410592,-121.894028,
2059,Moving,2024-08-16 07:05:00+00:00,,37.415134,-121.903193,
2060,Moving,2024-08-16 07:06:00+00:00,,37.415941,-121.909582,
2061,Moving,2024-08-16 07:07:00+00:00,,37.414158,-121.916976,
2062,Moving,2024-08-16 07:07:00+00:00,,37.415669,-121.920428,
2063,Moving,2024-08-16 07:08:00+00:00,,37.418132,-121.92052,
2064,Moving,2024-08-16 07:08:00+00:00,,37.421022,-121.921924,
2065,Moving,2024-08-16 07:10:00+00:00,,37.426236,-121.92384,
2066,Moving,2024-08-16 07:10:00+00:00,,37.427162,-121.921265,
2067,Moving,2024-08-16 07:12:00+00:00,,37.427727,-121.921242,
2068,Moving,2024-08-16 07:30:00+00:00,,37.421068,-121.931134,
2069,Moving,2024-08-16 07:34:00+00:00,,37.405052,-121.941372,
2070,Moving,2024-08-16 07:51:00+00:00,,37.405046,-121.941379,
2071,Visit,2024-08-16 06:43:03+00:00,2024-08-16 07:01:22+00:00,37.405046,-121.941379,ChIJu_fXpLDOj4ARpJbud7MNGec
2072,Moving,2024-08-16 08:02:00+00:00,,37.405046,-121.941381,
2073,Moving,2024-08-16 08:21:00+00:00,,37.405052,-121.941381,
2074,Moving,2024-08-16 08:33:00+00:00,,37.40504,-121.941386,
2075,Moving,2024-08-16 09:38:00+00:00,,37.40505,-121.941426,
2076,Moving,2024-08-16 09:40:00+00:00,,37.405043,-121.941372,
2077,Moving,2024-08-16 11:42:00+00:00,,37.40507,-121.94142,
